date,soc_initial,soc_terminal,baseline_cost,settlement_cost,emergency_cost,total_cost,additive_cost,up_energy,down_energy,reversal_slots,forecast_mae
2025-02-14,6000.968472777803,6001.026620925953,18003.679932354094,19323.49291750743,0.0,19323.49291750743,19323.49291750743,1012.7695877777783,0.0,16,125.28791122685192
2025-02-15,6001.026620925953,6001.09128759262,18352.953304714883,19268.58148408122,0.0,19268.58148408122,19358.705744379607,801.5472948888903,121.83176777777858,15,84.77722020833332
2025-02-16,6001.09128759262,6001.151653333362,52129.27663049531,51105.246223236325,174.57954986666627,51279.82577310299,54144.625111102585,219.99387835555308,4107.322904520257,10,74.07466833333328
2025-02-17,6001.151653333362,6001.221642407439,51319.2828624292,49540.71779381699,161.90660851885724,49702.62440233585,54284.27755624014,361.4743003888895,7652.515597449359,15,124.56133425925928
2025-02-18,6001.221642407439,6001.302580925957,46045.03477289512,49792.051968928645,98.79643728888962,49890.848406217534,50346.57023060017,3784.754857391201,834.9195882373117,21,179.3343590277777
2025-02-19,6001.302580925957,6001.388325370402,46602.8753306752,50586.27224105115,88.4282991999998,50674.70054025115,50674.70054025115,3469.8757452500504,0.0,14,130.45549062499995
2025-02-20,6001.388325370402,6001.447072962995,47609.005365483616,48638.12666809738,106.18525212222232,48744.3119202196,49926.25419371231,1240.0821009247454,2153.8864309375476,22,139.2115154861112
2025-02-21,6001.447072962995,6001.4939248148485,16987.110413611532,18697.58604256765,0.0,18697.58604256765,18697.58604256765,1407.9354540833344,0.0,13,195.6533952083333
2025-02-22,6001.4939248148485,6001.5212766667,17388.10694902803,18726.007971033323,0.0,18726.007971033323,18766.03398834588,1102.473003444445,55.14344277777801,17,134.29621541666666
2025-02-23,6001.5212766667,6001.523271666701,47403.41888476416,49465.95026391086,108.8050913888883,49574.75535529975,51602.595854877305,2503.207332356681,3347.550349117828,23,147.67362967592575
2025-02-24,6001.523271666701,6001.595832592626,45667.75698062235,47711.401331029236,225.98570993888964,47937.387040968126,49104.92217721247,2953.5323666452705,1904.9912952777822,12,225.03085032407404
2025-02-25,6001.595832592626,6001.718279814848,47014.34095818102,45945.523854878935,318.85696046666726,46264.380815345605,49455.1277917031,349.23995333333266,5213.43885052253,21,164.39953700231482
2025-02-26,6001.718279814848,6001.932569074106,42324.38813768207,47358.68949792582,310.5226745833337,47669.21217250916,47669.21217250916,5162.07985311844,0.0,7,138.46079488425926
2025-02-27,6001.932569074106,6002.158797407439,43333.809683293686,46371.49924394749,214.42188517777817,46585.921129125265,46615.969729719436,2660.993781930377,63.60139166666704,20,142.55144203703725
2025-02-28,6002.158797407439,6002.590519629664,16658.838729753355,17652.49743992166,0.0,17652.49743992166,17652.49743992166,846.6997857888905,0.0,6,168.04652446759275
2025-03-01,6002.590519629664,6003.030297407442,16844.734975055617,17065.321854031426,0.0,17065.321854031426,17176.355448044065,189.89933888888862,138.5135083333334,8,147.64792453703703
2025-03-02,6003.030297407442,6003.431727777813,47479.11901979193,51029.886185600815,0.0,51029.886185600815,52230.8405324136,3768.29429824203,2117.1816242378395,24,188.31509620370372
2025-03-03,6003.431727777813,6003.944023518551,49046.88087847305,49752.83216093423,0.0,49752.83216093423,51872.74952259337,1345.1253850000003,3502.016357974069,19,114.49848865740744
2025-03-04,6003.944023518551,6004.474250370403,43064.88090176577,46537.66598497794,2.9262509333338245,46540.592235911274,46578.75685125968,3261.1279854159775,67.1675736508308,19,136.33798284722212
2025-03-05,6004.474250370403,6005.12992351855,45273.04552792064,44749.43410588287,15.605370533333913,44765.039476416205,46926.91648126507,393.0125336722215,3491.302886516899,16,141.27111261574072
2025-03-06,6005.12992351855,6006.006398637057,41964.817346590484,44801.86335444503,0.0,44801.86335444503,44825.08289687932,2596.918238371598,47.25560193622994,15,142.14476979166673
2025-03-07,6006.006398637057,6006.836239031103,16371.091620222298,16497.580205888913,0.0,16497.580205888913,16961.779512102803,301.02514176503064,599.8759925745521,8,140.46008458333336
2025-03-08,6006.836239031103,6007.610548399634,15663.514041888788,16714.955666944275,0.0,16714.955666944275,16714.955666944275,838.8643584316758,0.0,7,179.76572259259248
2025-03-09,6007.610548399634,6008.103109510746,44426.13434569312,44273.52370734028,0.0,44273.52370734028,47305.17806116816,1062.357996928517,5663.460914294106,11,150.82049902777763
2025-03-10,6008.103109510746,6008.360963029265,42322.14653602871,46383.03084409438,0.0,46383.03084409438,46519.47698571072,3676.152310943291,240.13752484396366,8,154.52072237268527
2025-03-11,6008.360963029265,6008.362133029266,37434.833914727424,44539.03832847974,0.0,44539.03832847974,44539.03832847974,8090.185695186716,0.0,25,150.48533055555555
2025-03-12,6008.362133029266,6008.372077473709,43385.28562281098,42759.16663489965,0.0,42759.16663489965,45302.43933595996,515.31833616667,4531.900836929669,17,140.10569951388902
2025-03-13,6008.372077473709,6008.388627017737,43619.05348241763,46061.5322524974,0.0,46061.5322524974,46120.069796088195,2286.529817441347,103.02279735164475,22,187.89860599537033
2025-03-14,6008.388627017737,6008.801653171519,15064.093551273116,16155.53125710357,0.0,16155.53125710357,16155.531285837831,814.4008269039088,6.77694861224154e-05,16,146.49072508680558
2025-03-15,6008.801653171519,6023.010841175768,15323.600387855771,16926.922604381354,0.0,16926.922604381354,16926.922604381354,1328.3103018872337,0.0,19,240.02971115162035
2025-03-16,6023.010841175768,6023.456017472067,41599.55464807759,44600.86237104799,0.0,44600.86237104799,45634.70837295406,3427.6925114944415,1665.00642365675,29,223.7566323726851
2025-03-17,6023.456017472067,6023.5154619165105,38087.72673732861,39747.88330583078,0.0,39747.88330583078,40896.322091281836,1874.651748300547,2367.4219961025155,9,167.44025320601847
2025-03-18,6023.5154619165105,6024.101038953545,43804.141058845606,42600.43327586858,0.0,42600.43327586858,45521.42257500935,193.73642400972284,5440.500611498712,18,189.51158236689812
2025-03-19,6024.101038953545,6025.053787472066,35708.39668779552,41728.58255765436,0.0,41728.58255765436,41728.58255765436,7043.002959561037,0.0,19,168.51347770833326
2025-03-20,6025.053787472066,6025.133596275325,40996.47698236686,42085.14723598704,0.0,42085.14723598704,44047.88060033422,1748.6753927222235,2912.099374370352,15,120.28704631944454
2025-03-21,6025.133596275325,6026.330217698513,14803.53891584379,15481.098613433973,2.4597528494479124,15483.558366283421,15590.499561237259,586.8787680863742,124.64905500237087,9,152.58998587962975
2025-03-22,6026.330217698513,6027.794804844834,15133.123884241922,15358.811576046975,0.0,15358.811576046975,15424.448819454752,229.39385054280262,77.86459777777708,14,188.2085986342594
2025-03-23,6027.794804844834,6027.887249289278,41991.242515364225,41848.412366032004,0.0,41848.412366032004,44817.76041927011,1200.401215239904,5073.435663099934,13,267.6349399305557
2025-03-24,6027.887249289278,6028.6356915115,38789.85684070768,39730.011295623175,0.0,39730.011295623175,40868.07546360814,1232.2341423182438,2397.7537493154327,18,167.74149048611105
2025-03-25,6028.6356915115,6028.676339659648,44196.08744811343,42021.85558647604,0.0,42021.85558647604,46784.83661658732,134.4279372222228,8208.382694374432,17,109.67761847222229
2025-03-26,6028.676339659648,6028.687006326315,37742.37688274185,38797.66171822411,0.0,38797.66171822411,40956.78414904376,2212.76563150561,3652.4483363776,13,188.10936986111116
2025-03-27,6028.687006326315,6028.690630518988,40135.212665821724,39430.17179032628,0.0,39430.17179032628,41318.34549704175,156.92628861111268,2757.7467407577533,19,125.33366846643533
2025-03-28,6028.690630518988,6031.310896114132,14658.09077361094,14789.79350093601,0.0,14789.79350093601,14789.79353028243,97.02526035947665,6.921325473285833e-05,11,149.50094412037035
2025-03-29,6031.310896114132,6035.4731684456265,14162.532156679845,15010.262033957826,0.0,15010.262033957826,15010.262033957826,620.6847353761182,0.0,13,164.12881636574087
2025-03-30,6035.4731684456265,6039.540511408589,39394.47832878932,37963.035982312416,0.0,37963.035982312416,41937.73872945194,291.49256738889085,7273.934171930852,10,127.13822898148148
2025-03-31,6039.540511408589,6044.060298630812,34314.922118439936,38347.30809370789,0.0,38347.30809370789,38347.30809370789,5169.682783102915,0.0,28,142.70085229166665
2025-04-01,6044.060298630812,6044.093965297479,41727.00976805221,40754.79740125638,0.0,40754.79740125638,43625.89901135911,376.9621544444452,5275.017385338932,21,186.85898145833352
2025-04-02,6044.093965297479,6044.134761593776,40115.70314559095,40484.334432542426,0.0,40484.334432542426,41333.14476200583,822.6971691757599,1892.905949667084,26,189.20760958333335
2025-04-03,6044.134761593776,6044.175995387934,41423.741540284565,39518.841546100586,0.0,39518.841546100586,43383.51508854255,14.60579000000007,6230.009556167038,9,182.28592726851866
2025-04-04,6044.175995387934,6056.872908850589,13868.287317247938,13995.46350142678,0.0,13995.46350142678,13998.870464780757,91.96414444444387,3.4515272044845062,8,135.30245395833322
2025-04-05,6056.872908850589,6069.394292293205,13959.866528747149,14131.141705793525,0.0,14131.141705793525,14131.141705793525,124.02338410946548,0.0,12,127.22730983796296
2025-04-06,6069.394292293205,6069.454792293205,37881.586983370755,37611.105859399366,0.0,37611.105859399366,40305.7579232208,776.2501238888877,5588.908104209921,16,169.01200671296286
2025-04-07,6069.454792293205,6083.987639700612,33463.30489981974,35467.4548001508,0.0,35467.4548001508,35782.26036716335,2150.697243439904,701.5400151117484,26,131.2493724074076
2025-04-08,6083.987639700612,6084.0280285895005,39908.95172821394,38097.845780168165,0.0,38097.845780168165,41875.58677947134,44.803395750000846,6570.228178505546,14,172.65959148148158
2025-04-09,6084.0280285895005,6084.059343404317,38610.017550830176,39577.609540772406,0.0,39577.609540772406,40594.035010318294,1896.1597577678863,1391.9869667336923,17,161.79414875000015
2025-04-10,6084.059343404317,6105.00363516145,38376.65527311914,38677.043369812585,0.0,38677.043369812585,41199.05950282137,1974.234840066796,3762.944990384731,11,219.4685951388887
2025-04-11,6105.00363516145,6142.066289435211,13406.467747047334,13580.649693450396,0.0,13580.649693450396,13605.416121125872,126.00220189835503,25.661819446873537,11,106.40343166666663
2025-04-12,6142.066289435211,6229.293224003113,14201.20502619644,13856.017680221816,0.0,13856.017680221816,14546.392372171063,0.0,775.1680359722209,2,172.75200500000014
2025-04-13,6229.293224003113,6271.0359647438545,35902.49445064014,35597.26154858749,0.0,35597.26154858749,36288.0411920453,24.178193972227874,1533.634309753088,2,132.5518566203705
2025-04-14,6271.0359647438545,6317.579377892003,39087.728718346,37123.79637956487,0.0,37123.79637956487,43138.881266498545,541.1748054222185,9011.080159051355,8,115.50221393518508
2025-04-15,6317.579377892003,6371.549899188301,32916.85763423108,34233.31723073336,0.0,34233.31723073336,34777.50015692065,1479.516408575917,1256.6411844242164,27,180.54615414351846
2025-04-16,6371.549899188301,6394.21606585497,36651.9100371596,37198.659987959836,0.0,37198.659987959836,38600.512115752645,962.1939890620703,2912.0787832699016,23,139.31942590277788
2025-04-17,6394.21606585497,6394.761392030023,33985.87648835341,36100.26597643325,0.0,36100.26597643325,36781.946784578045,3389.275766789042,997.8813597418791,21,163.0279111574074
2025-04-18,6394.761392030023,6473.66700905511,13086.197127087862,13032.367045185954,0.0,13032.367045185954,13140.02720898977,0.0,113.49634902812706,7,166.92699303240735
2025-04-19,6473.66700905511,6565.375503608842,12870.856437266817,13643.810100530536,0.0,13643.810100530536,13643.810100530536,550.2242928761368,0.0,1,215.6913847685185
2025-04-20,6565.375503608842,6646.775561571807,34096.40198045937,34723.44399156782,0.0,34723.44399156782,35171.0509760086,685.7458443388869,995.3677856010205,6,169.84628956018526
2025-04-21,6646.775561571807,6655.067043053288,37010.59084738664,35143.947047865324,0.0,35143.947047865324,39144.52993203729,71.15705333333347,7375.7277935673155,20,125.43974358796278
2025-04-22,6655.067043053288,6757.587499164398,32634.194397131552,34586.48146796408,0.0,34586.48146796408,34586.48146796408,1814.4321698628219,0.0,28,167.32748145833332
2025-04-23,6757.587499164398,6869.689610831062,31522.08161489189,34521.20636459849,0.0,34521.20636459849,34521.20636459849,3668.282161798266,0.0,20,185.36065194444427
2025-04-24,6869.689610831062,6892.518565992045,32513.55247262261,33800.69825655433,0.0,33800.69825655433,33926.5779676084,992.782810555554,305.0186163998544,4,228.25106361111096
2025-04-25,6892.518565992045,7035.730849040107,13391.041683104155,13104.030332202226,0.0,13104.030332202226,13678.053034006083,0.0,611.2941434933358,3,179.71974807870367
2025-04-26,7035.730849040107,7196.186259533934,13199.204879988873,13176.382143901374,0.0,13176.382143901374,13222.027616076373,0.0,46.96665277777775,5,227.36393488425935
2025-04-27,7196.186259533934,7231.885889163565,31909.00932879009,33782.397184447036,0.0,33782.397184447036,34057.19275327404,2079.5821921493516,535.5291133333332,14,226.52121233796305
2025-04-28,7231.885889163565,7370.364518793194,37941.17705970862,38213.68766638461,0.0,38213.68766638461,40039.4159473754,1403.377901399182,3492.695343176792,20,192.88881377314834
2025-04-29,7370.364518793194,7370.46150027468,32584.748868386923,33611.30204117586,0.0,33611.30204117586,33873.413295061364,852.3680263990345,637.2751127777778,11,184.57297243055572
2025-04-30,7370.46150027468,7406.96962990431,31454.802430275493,32034.49775232061,0.0,32034.49775232061,32034.49775232061,711.2800902054757,0.0,4,129.06749240740731
2025-05-01,7406.96962990431,7407.167677743853,35757.508904505434,36359.559293510356,0.0,36359.559293510356,36774.84675931611,667.1303486944457,664.9721102743024,23,209.027067175926
2025-05-02,7407.167677743853,7576.1086620533,16667.358667393248,16444.631239673003,0.0,16444.631239673003,16890.086095113496,0.0,456.63142967069393,7,232.3807386805556
2025-05-03,7576.1086620533,7795.376055382424,15959.912442949539,16008.825075974073,0.0,16008.825075974073,16223.818311805011,83.77346666666654,226.71884567239215,7,213.55724319444462
2025-05-04,7795.376055382424,7828.44640226514,37833.37202874601,36607.94650812447,0.0,36607.94650812447,39615.55788333721,146.4542221944439,5172.707194184394,12,141.20917006944455
2025-05-05,7828.44640226514,7922.643783512056,39102.70344244932,38164.50877496022,0.0,38164.50877496022,40647.84946061364,159.1509697888913,3217.702561005137,5,168.7329790509259
2025-05-06,7922.643783512056,7923.114190919461,34066.56756106074,37020.65522930953,0.0,37020.65522930953,37119.23911964799,3333.4075591611127,125.8152671810713,5,140.26628400462943
2025-05-07,7923.114190919461,7923.529481758074,36325.517449462044,38315.673408631366,0.0,38315.673408631366,38374.39023058413,2586.974675838885,49.63560975408427,24,167.73221483796289
2025-05-08,7923.529481758074,7924.066844304158,38362.243230673485,37918.87550805182,0.0,37918.87550805182,39786.84280090277,266.1581186333331,3966.8881256526493,24,160.55847145833334
2025-05-09,7924.066844304158,8178.237272226084,15014.5149518674,15435.854095272858,0.0,15435.854095272858,15615.340643953059,294.8703783650834,211.33317920002315,10,161.3372326157405
2025-05-10,8178.237272226084,8447.09307871537,15058.722372113794,15600.994886920249,0.0,15600.994886920249,15600.994886920249,363.73119248626745,0.0,13,186.5727365277776
2025-05-11,8447.09307871537,8447.977930567225,37534.25398398178,37804.019271315265,0.0,37804.019271315265,39111.06964339364,583.1299156444476,2829.787059451305,23,122.63275479166674
2025-05-12,8447.977930567225,8448.6025046413,33235.14206936729,36184.57700912384,0.0,36184.57700912384,36414.82075888884,3246.459368237995,559.7951611111109,27,193.04054520833344
2025-05-13,8448.6025046413,8449.186523159819,38207.10395367978,37851.24271344794,0.0,37851.24271344794,41290.84797057419,996.7258896643335,6284.793452786919,22,138.94766842592585
2025-05-14,8449.186523159819,8449.651393530188,37651.49581338954,38255.178328180926,0.0,38255.178328180926,41112.77708083822,2683.272658556423,4596.350277831178,11,201.94441562499992
2025-05-15,8449.651393530188,8450.15394059211,36671.22403267572,37119.592865315026,0.0,37119.592865315026,39234.616148334826,1992.7394153292216,2786.303167640389,19,150.62363324074062
2025-05-16,8450.15394059211,8820.105886902315,15089.821121875353,14801.260629401295,0.0,14801.260629401295,15491.598173788854,30.867702557238886,726.8219404873062,2,168.80919331018515
2025-05-17,8820.105886902315,9148.301452631515,15336.355768300302,15643.504957132292,0.0,15643.504957132292,16046.547913248127,272.68056488405415,437.35851666666673,2,226.30692439814806
2025-05-18,9148.301452631515,9151.4516378167,38697.72744274174,37465.78581857133,0.0,37465.78581857133,40659.38763770215,194.278831111111,6042.9464451920485,17,213.99768689814795
2025-05-19,9151.4516378167,9151.53400818707,34880.1393249477,35067.29065762067,0.0,35067.29065762067,36065.33402582967,442.8068210555525,2266.604498059251,21,233.19506273148147
2025-05-20,9151.53400818707,9151.675730409293,34885.73865729532,36680.674299950275,0.0,36680.674299950275,36989.1005098069,2157.491023410103,694.5401454458179,25,164.50181173611108
2025-05-21,9151.675730409293,9158.562915594479,32817.60054212781,37146.38263200617,0.0,37146.38263200617,37146.38263200617,4940.313615205104,0.0,28,187.7823799247684
2025-05-22,9158.562915594479,9205.122012654518,34019.60775027064,34506.96231931109,0.0,34506.96231931109,35177.06206677897,724.0959695181775,875.7204267408345,27,155.29414709490743
2025-05-23,9205.122012654518,9634.444161803729,14087.313343911117,15530.817069645742,0.0,15530.817069645742,15530.817100362834,954.6163205347583,7.192013697476796e-05,3,313.0941076736111
2025-05-24,9634.444161803729,10077.621763352852,14649.866975056546,14752.491151831413,0.0,14752.491151831413,15148.758053323168,163.99892443467218,410.2833824537237,2,211.21118765046305
2025-05-25,10077.621763352852,10133.78230038989,34520.857987920135,35109.79930693694,0.0,35109.79930693694,36034.418612166555,673.0812353058236,2102.6462345325476,26,211.18461135416672
2025-05-26,10133.78230038989,10147.81067076026,33294.394190151324,38022.91803926025,0.0,38022.91803926025,38022.91803926025,5983.705502778583,0.0,16,175.02534071759277
2025-05-27,10147.81067076026,10148.282781871372,31992.60134324745,35829.94245959846,1877.7617152797625,37707.70417487822,37707.70417487822,4783.571297790882,0.0,29,204.5818662962962
2025-05-28,10148.282781871372,10148.800004093595,35218.568789011515,36262.17156810002,0.0,36262.17156810002,37178.97825099235,1199.4787833579348,2085.4643144444444,26,224.10392150462954
2025-05-29,10148.800004093595,10311.495489705574,35463.99089733697,38787.98458285267,0.0,38787.98458285267,39510.23674924516,4345.766932500449,1644.9715031609057,28,203.58339465277786
2025-05-30,10311.495489705574,10724.312599245692,14198.42683966718,14904.590870601702,0.0,14904.590870601702,14904.590903092994,411.9925650600355,7.438482646193734e-05,13,210.8625939351853
2025-05-31,10724.312599245692,10800.0,15849.619024007246,15737.487739318873,0.0,15737.487739318873,16892.09264455221,253.14748213141002,1270.3384957055562,2,195.66099631944442
2025-06-01,10800.0,10800.0,50768.76874139697,50386.97006564638,0.0,50386.97006564638,55039.863393094194,1340.7464515555512,6549.92491767731,12,194.3578796064813
2025-06-02,10800.0,10800.0,52115.52551957221,49717.47307763269,0.0,49717.47307763269,55655.72861863729,301.7188614279984,8882.165979600377,23,150.0553230324073
2025-06-03,10800.0,10800.0,47599.02233912976,48439.793663780714,0.0,48439.793663780714,50279.96589801905,1603.6096741240558,3680.476022624597,31,231.54819652777772
2025-06-04,10800.0,10800.0,54714.70637340369,51374.32356326659,0.0,51374.32356326659,59209.42485499963,307.27281388888866,11427.984785547877,33,178.59712097222217
2025-06-05,10800.0,10800.0,46777.33209735417,49259.97703753573,0.0,49259.97703753573,50350.24347901602,2308.2971901035667,2221.4436062890854,25,154.12944629629646
2025-06-06,10800.0,10800.0,22196.88750723056,22443.17863531563,0.0,22443.17863531563,23275.62127136053,352.8827236100815,923.3492797921931,3,120.45538851851845
2025-06-07,10800.0,10800.0,22943.33327863161,24041.776399869203,0.0,24041.776399869203,24284.481589244206,746.3334178071099,316.3199016666672,12,143.89148819444443
2025-06-08,10800.0,10800.0,45045.22938874163,46605.11551285953,0.0,46605.11551285953,49315.388434236156,2523.339887835117,5296.782577854392,29,180.76788657407386
2025-06-09,10800.0,10800.0,51615.6501859166,50093.39987017474,0.0,50093.39987017474,53703.57781838512,150.60803555555526,5084.8613047980725,14,148.78039729166653
2025-06-10,10800.0,10800.0,46485.92470805337,49061.183920251555,0.0,49061.183920251555,49190.92907764378,2325.477171386125,273.47553722222267,20,158.0896143287036
2025-06-11,10800.0,10800.0,51687.62194076102,53828.51459371525,0.0,53828.51459371525,54448.17921820929,2066.7652914185146,681.8303877723304,11,199.92179606481488
2025-06-12,10800.0,10800.0,49576.503040218595,49654.44977359811,0.0,49654.44977359811,50395.671766603904,238.8232777777772,1426.4206324233753,18,160.37052553240733
2025-06-13,10800.0,10800.0,20406.598170220277,21109.726294338514,0.0,21109.726294338514,21262.032138027356,418.19562408232224,181.64075605148207,18,139.81740701388887
2025-06-14,10800.0,10800.0,20654.37253959806,21200.58883757884,0.0,21200.58883757884,21885.081213591227,473.0976423765156,754.3541788888891,5,144.15847641203683
2025-06-15,10800.0,10800.0,45119.171264912424,49429.623725099926,0.0,49429.623725099926,49505.07616391551,4713.136931813651,113.50077747888554,10,169.56046997685175
2025-06-16,10800.0,10800.0,47415.740648318446,50351.99836737877,0.0,50351.99836737877,50912.591513805535,2845.763799107536,674.7821429388687,20,173.79627731481494
2025-06-17,10800.0,10800.0,48434.9133409049,51665.27613065453,0.0,51665.27613065453,51683.20644374653,3195.826424343681,26.861348888888642,33,180.25140623263874
2025-06-18,10800.0,10800.0,48003.339044979904,50007.76271029437,0.0,50007.76271029437,51648.98674781176,2510.915833351362,2502.2944982506747,35,210.12190599537035
2025-06-19,10800.0,10800.0,45502.67412804876,49461.565242718934,0.0,49461.565242718934,51447.11212823287,4155.605341469582,2801.930743806028,8,175.36423819444445
2025-06-20,10800.0,10800.0,19660.95764023017,19992.67545768594,0.0,19992.67545768594,20374.399464422764,278.82274836596764,395.1028875228915,9,161.3995625231482
2025-06-21,10800.0,10800.0,19017.331247157992,19697.066827981464,0.0,19697.066827981464,19790.025890708523,396.260126872526,110.61057722222291,16,234.56330629629656
2025-06-22,10800.0,10800.0,42661.386447378456,46651.72872595064,0.0,46651.72872595064,47193.16431526512,3399.8822854133173,1107.1819315542837,30,138.8059128935184
2025-06-23,10800.0,10800.0,44778.04678794084,46475.12205503165,0.0,46475.12205503165,47013.62395728279,1839.038093292542,1066.8595750250179,34,188.85542678240742
2025-06-24,10800.0,10800.0,52473.39898378491,53022.017654324474,0.0,53022.017654324474,54818.34720890883,1043.8079156889125,2633.2240357856476,17,172.07429152777783
2025-06-25,10800.0,10800.0,44997.35610478657,49642.34909129546,0.0,49642.34909129546,50362.43495755404,4227.175665370372,1405.0392353086447,17,200.9162352083335
2025-06-26,10800.0,10800.0,44067.44810756382,47596.50706798099,0.0,47596.50706798099,47596.50710088863,3817.9897904943823,7.533800635428634e-05,14,217.18243703703718
2025-06-27,10800.0,10800.0,19505.730983229227,19821.907530801753,0.0,19821.907530801753,20931.667602255056,464.517731016927,1286.5083034084255,5,108.98123203703706
2025-06-28,10800.0,10800.0,18877.83966338367,19760.57349893266,0.0,19760.57349893266,19760.57349893266,559.8309183038424,0.0,9,210.60088002314808
2025-06-29,10800.0,10800.0,42175.08704731638,48857.38930042423,0.0,48857.38930042423,48857.38930042423,6256.5229275860165,0.0,20,167.71636099537025
2025-06-30,10800.0,10800.0,45710.51771070807,47608.99564807827,0.0,47608.99564807827,48017.40452016361,1403.520565423571,652.7939380537977,27,153.4556930092592
2025-07-01,10800.0,10800.0,50497.76349441659,55211.81548186551,0.0,55211.81548186551,55638.16806186812,4210.8339180268395,829.3733285730887,22,180.22343424768525
2025-07-02,10800.0,10800.0,48077.52060724141,49934.23550243156,0.0,49934.23550243156,50047.91633056199,1973.6822590123438,109.29036237311607,19,108.14012067129649
2025-07-03,10800.0,10800.0,53710.14092602749,56279.74953004925,0.0,56279.74953004925,57413.534250202036,2715.2423333279758,2442.730983949091,31,195.26648328703698
2025-07-04,10800.0,10800.0,24663.131945620393,26180.608982515085,0.0,26180.608982515085,26180.60901485054,955.2625054297482,7.40280443096708e-05,24,222.13830131944462
2025-07-05,10800.0,10800.0,24998.053009176496,26275.924328277557,0.0,26275.924328277557,26275.924328277557,792.0341436857661,0.0,21,158.36738488425934
2025-07-06,10800.0,10800.0,49975.462479157926,58947.016212789575,0.0,58947.016212789575,59096.5331906734,8728.978507425696,328.53653676954355,27,262.31983055555537
2025-07-07,10800.0,10800.0,49976.302087315344,51438.38125427576,0.0,51438.38125427576,51569.25190722295,988.1117733333355,195.1558229415297,24,200.6006152546297
2025-07-08,10800.0,10800.0,52459.54462798988,53888.07881910434,0.0,53888.07881910434,55431.45206103542,1508.1838944444444,2867.9744348620707,11,174.8940650462963
2025-07-09,10800.0,10800.0,51730.15509488786,52368.919015842584,0.0,52368.919015842584,54653.39312094389,1134.5808603471285,3923.334082766579,8,204.49178592592597
2025-07-10,10800.0,10800.0,47986.297001246676,50950.65831591832,0.0,50950.65831591832,51315.01866666973,3249.5398782409834,713.0751327660105,27,145.90661275462966
2025-07-11,10800.0,10800.0,25742.62777407861,25993.148838139285,0.0,25993.148838139285,26756.02674265313,336.47220275834866,851.7544843305553,11,143.81343333333348
2025-07-12,10800.0,10800.0,24598.636028385634,27187.529662718556,0.0,27187.529662718556,27187.529664288282,1794.0289441635339,3.593703240767354e-06,14,242.2539778124997
2025-07-13,10800.0,10800.0,52035.51277533837,50575.77646585212,0.0,50575.77646585212,55175.5154932498,435.3156430499986,6513.3209730513645,5,170.9522905324073
2025-07-14,10800.0,10800.0,48749.9196696001,51235.768505482905,0.0,51235.768505482905,52358.65395027731,2319.7034929216975,2350.4120118978344,11,165.90036254629646
2025-07-15,10800.0,10800.0,49711.70791928747,50696.93087848699,0.0,50696.93087848699,52905.65823998621,1077.7649225055575,3895.4040499403427,24,138.68047777777764
