date,soc_initial,soc_terminal,plan_cost,emergency_cost,total_cost,plan_energy,emergency_energy,curtailment_energy
2025-03-24,6085.202948135662,6085.369988670029,40356.94426425434,0.0,40356.94426425434,67083.27951548356,0.0,5143.308262200711
2025-03-25,6085.369988670029,6085.369988670029,40603.32790040211,1.0749008355624827,40604.40280123767,67295.10323016187,0.15408555555654857,2320.3261771900484
2025-03-26,6085.369988670029,6085.369988670029,40112.12628283723,2.753684486870443,40114.8799673241,66691.37757146833,0.3947368817188135,7262.380681477174
2025-03-27,6085.369988670029,6085.369988670029,39878.98501269847,3.2034321825943626,39882.18844488106,66403.33259897766,0.45920759498199004,3809.602188646837
2025-03-28,6085.369988670029,6141.721973815393,14943.544835735654,0.0,14943.544835735654,29427.815101258562,0.0,15567.72589787159
2025-03-29,6141.721973815393,6201.588218220013,15133.026768383894,0.0,15133.026768383894,29736.113302423648,0.0,19051.395932485506
2025-03-30,6201.588218220013,6205.50263936585,38933.833205219235,0.0,38933.833205219235,64982.76256968703,0.0,5807.350746415778
2025-03-31,6205.50263936585,6209.69840455701,38042.93610045102,0.0,38042.93610045102,63560.389171048795,0.0,2882.299121558923
2025-04-01,6209.69840455701,6209.69840455701,38457.369384569865,0.6665941253531346,38458.03597869522,64153.144898994324,0.09555535053800668,175.1732791995207
2025-04-02,6209.69840455701,6209.69840455701,38347.5032402692,4634.589567074415,42982.092807343615,64018.16142872793,950.4785632273836,477.18122607949465
2025-04-03,6209.69840455701,6209.69840455701,38147.302912327825,0.2130479821138797,38147.51596030994,63797.65315781661,0.030540135050728168,3913.839088071946
2025-04-04,6209.69840455701,6315.470252203366,14470.587320831437,0.0,14470.587320831437,28706.659426046168,0.0,19182.573663617863
2025-04-05,6315.470252203366,6387.480694002309,14542.029157300412,0.0,14542.029157300412,28894.26578064402,0.0,13795.200671146384
2025-04-06,6387.480694002309,6387.54119400231,36190.7714196607,0.0,36190.7714196607,60689.08972217639,0.0,2332.632246681359
2025-04-07,6387.54119400231,6396.066143928236,35697.15805246697,0.0,35697.15805246697,60213.97012052452,0.0,3174.706990437982
2025-04-08,6396.066143928236,6396.066143928236,36944.54955549279,0.5597543149991616,36945.10930980779,61751.96927979116,0.0802400107510266,3377.5544104265705
2025-04-09,6396.066143928236,6396.066143928236,36655.5076984418,10217.578432149894,46873.08613059169,61391.09266434984,1490.1389728731187,13.821603144389643
2025-04-10,6396.066143928236,6396.066143928236,36697.99628655005,1.1447221943542027,36699.1410087444,61379.070445800484,0.1640943512549029,2977.6323289072034
2025-04-11,6396.066143928236,6521.367425051294,14325.270345474019,0.0,14325.270345474019,28654.29011245823,0.0,20242.526539232706
2025-04-12,6521.367425051294,6615.752811279891,14000.309939805778,0.0,14000.309939805778,28036.75087698923,0.0,15941.4739558484
2025-04-13,6615.752811279891,6644.824529937318,35734.72194081868,0.0,35734.72194081868,59954.65331765069,0.0,1775.0165504315294
2025-04-14,6644.824529937318,6644.824529937318,35921.85950766731,0.4301951678705227,35922.28970283518,60380.18472347589,0.061667885302540526,4051.340795354658
2025-04-15,6644.824529937318,6644.854296165911,35386.31991383444,0.0,35386.31991383444,59120.25637036951,0.0,5387.550202788885
2025-04-16,6644.854296165911,6644.854296165911,35434.13194014176,391.69235094798165,35825.82429108974,59540.08676888527,56.14855948222214,42.62649955962752
2025-04-17,6644.854296165911,6645.03246920454,35289.8113033673,0.0,35289.8113033673,59093.91966220709,0.0,2488.5458198398137
2025-04-18,6645.03246920454,6806.142898037677,13427.607976939415,0.0,13427.607976939415,27321.334204389324,0.0,17752.098352880217
2025-04-19,6806.142898037677,6971.551812924175,13496.858642228337,0.0,13496.858642228337,27484.22805163044,0.0,17463.027768845965
2025-04-20,6971.551812924175,7016.870022752691,34278.964493836866,0.0,34278.964493836866,58057.753140232366,0.0,2209.7272100310624
2025-04-21,7016.870022752691,7024.975195480688,35106.385224585305,0.0,35106.385224585305,59103.57555750619,0.0,7049.659900187887
2025-04-22,7024.975195480688,7082.346961160895,34398.434887308875,0.0,34398.434887308875,57886.488901909586,0.0,2004.9629247984471
2025-04-23,7082.346961160895,7144.600427078216,34348.14076383311,0.0,34348.14076383311,57891.51312371298,0.0,2845.943096721625
2025-04-24,7144.600427078216,7167.287629953566,34125.00071162778,0.0,34125.00071162778,57169.94892100996,0.0,6479.021965065182
2025-04-25,7167.287629953566,7367.526685509121,13267.319659279865,0.0,13267.319659279865,26949.841556210533,0.0,21610.28176411832
2025-04-26,7367.526685509121,7527.636181924894,13206.925180680311,0.0,13206.925180680311,27080.18374435335,0.0,23694.409183110758
2025-04-27,7527.636181924894,7527.636181924894,32902.838401369605,181.38593837608005,33084.224339745684,55242.94444147868,26.00142465253441,2903.8316658492004
2025-04-28,7527.636181924894,7527.636181924894,32929.29292452661,28666.64806662909,61595.9409911557,55423.161567039424,4230.362380117633,32.30397000982441
2025-04-29,7527.636181924894,7527.636181924894,32935.74592751438,2931.6396835879905,35867.38561110237,55402.04905197861,420.2465142758014,4962.31402199876
2025-04-30,7527.636181924894,7564.144311554524,33888.47524698785,0.0,33888.47524698785,57015.37619861393,0.0,5277.531371454048
2025-05-01,7564.144311554524,7564.144311554524,35562.96013183444,0.5398735401279046,35563.50000537457,57755.95035518562,0.07739012903209641,2944.3362892155446
2025-05-02,7564.144311554524,7564.144303256446,15233.277240877429,1838.3131502053163,17071.590391082744,29300.988585342544,281.0259421374663,11927.635072423582
2025-05-03,7564.144303256446,7761.035568202686,15642.516537567393,0.0,15642.516537567393,29659.542105019762,0.0,17331.40246830457
2025-05-04,7761.035568202686,7761.3771793137985,36363.607953023355,0.0,36363.607953023355,59398.03382418358,0.0,4276.610835973099
2025-05-05,7761.3771793137985,7761.3771793137985,36140.766008322185,696.12070886103,36836.88671718322,59246.474234007925,99.7879456509504,320.0823413094257
2025-05-06,7761.3771793137985,7761.847586721204,37474.82791001715,0.0,37474.82791001715,61449.61599882381,0.0,4814.374679893765
2025-05-07,7761.847586721204,7762.262938573055,37706.58491805197,0.0,37706.58491805197,61581.64009094301,0.0,2830.209994423877
2025-05-08,7762.262938573055,7762.800364498981,37358.14745407806,0.0,37358.14745407806,60886.22138785934,0.0,1449.0228718751912
2025-05-09,7762.800364498981,8070.975560054538,15744.313914692808,0.0,15744.313914692808,29744.66223707707,0.0,17658.59945532399
2025-05-10,8070.975560054538,8397.80998805932,16088.804020870186,0.0,16088.804020870186,30445.335177963916,0.0,14750.676138947216
2025-05-11,8397.80998805932,8398.694839911175,38532.14846503792,0.0,38532.14846503792,62942.86311398397,0.0,3951.23812851011
2025-05-12,8398.694839911175,8399.31941398525,38327.86073639839,0.0,38327.86073639839,63159.872106287476,0.0,8113.860407153411
2025-05-13,8399.31941398525,8399.903432503768,37756.838503734645,0.0,37756.838503734645,62231.28506710715,0.0,5604.3431502069325
2025-05-14,8399.903432503768,8400.36830287414,37785.781184613006,0.0,37785.781184613006,62405.152323713875,0.0,5953.611834591419
2025-05-15,8400.36830287414,8400.87091398525,36914.82947207351,0.0,36914.82947207351,61231.11545460102,0.0,4953.034627047809
2025-05-16,8400.87091398525,8755.040758782427,15426.111893920686,0.0,15426.111893920686,29634.06099579913,0.0,23274.19865119538
2025-05-17,8755.040758782427,9025.190741357384,15763.912036248934,0.0,15763.912036248934,30080.950197712893,0.0,15983.62730045048
2025-05-18,9025.190741357384,9028.34092654257,37110.996262303015,0.0,37110.996262303015,61696.26523918533,0.0,4488.963739514014
2025-05-19,9028.34092654257,9028.42329691294,36967.140442100994,0.0,36967.140442100994,61098.22207135474,0.0,10278.856948020777
2025-05-20,9028.42329691294,9028.565019135163,36786.325655658366,0.0,36786.325655658366,60565.80521247563,0.0,2660.070702741516
2025-05-21,9028.565019135163,9035.452204320347,36737.83100732595,0.0,36737.83100732595,60730.00278466357,0.0,6113.638675505305
2025-05-22,9035.452204320347,9044.097463579605,36375.087536742554,0.0,36375.087536742554,60138.35827240466,0.0,5998.757147009985
2025-05-23,9044.097463579605,9441.48344026391,15129.586132615725,0.0,15129.586132615725,29177.893372942974,0.0,18885.975586671193
2025-05-24,9441.48344026391,9836.513440263912,15207.15572194019,0.0,15207.15572194019,29349.035170402945,0.0,21610.92851974255
2025-05-25,9836.513440263912,9848.630792115764,36353.360435106675,0.0,36353.360435106675,59805.849009138125,0.0,8014.430915413688
2025-05-26,9848.630792115764,9862.659162486136,35545.8295839077,0.0,35545.8295839077,58416.17174796856,0.0,188.92021551932737
2025-05-27,9862.659162486136,9863.131273597248,36271.47455460544,0.0,36271.47455460544,59839.76664736904,0.0,7209.176131207125
2025-05-28,9863.131273597248,9863.648495819472,35945.387537822055,0.0,35945.387537822055,59443.984246987806,0.0,3634.8028480576027
2025-05-29,9863.648495819472,9864.276694337994,36469.81280885104,0.0,36469.81280885104,59766.24558798728,0.0,1986.4646489418028
2025-05-30,9864.276694337994,10120.2645873909,14666.930328694112,0.0,14666.930328694112,28770.722550061437,0.0,18215.28077532153
2025-05-31,10120.2645873909,10515.842109613122,15123.315418608898,0.0,15123.315418608898,29514.38407288053,0.0,16991.453522864143
2025-06-01,10515.842109613122,10515.842289613123,43118.85844172795,35424.06584327757,78542.92428500552,69330.35457206759,5225.591606937618,231.9382609523805
2025-06-02,10515.842289613123,10515.842289613123,44092.96889569386,15220.99555212145,59313.96444781531,71329.8523454291,2229.764734238109,995.7400678571423
2025-06-03,10515.842289613123,10516.39723590942,45086.05604095578,1398.1182919001012,46484.17433285588,72660.64896880067,285.2392331609227,574.9751883115428
2025-06-04,10516.39723590942,10517.112004983497,46323.02073611166,0.0,46323.02073611166,75149.22700211352,0.0,1483.7447781084597
2025-06-05,10517.112004983497,10517.833459242758,47352.68604489346,0.0,47352.68604489346,76214.00457420957,0.0,826.699011917235
2025-06-06,10517.833459242758,10517.833646428347,21349.064241704808,2338.8051803384074,23687.869422043215,37340.888619046586,335.2645040622717,2860.1295853284946
2025-06-07,10517.833646428347,10792.981949930992,21912.72080763598,0.0,21912.72080763598,38218.4700688421,0.0,3026.0398643349754
2025-06-08,10792.981949930992,10793.746141412474,52376.357365749995,0.0,52376.357365749995,83142.32553830772,0.0,14793.026723515584
2025-06-09,10793.746141412474,10794.468558634697,51571.824572811754,0.0,51571.824572811754,81956.92264860029,0.0,7360.814615808357
2025-06-10,10794.468558634697,10795.150642523588,50853.69312920391,0.0,50853.69312920391,81306.69922336051,0.0,5842.846245094092
2025-06-11,10795.150642523588,10795.898778449515,51904.80632284975,0.0,51904.80632284975,82651.5245734191,0.0,2050.802527516197
2025-06-12,10795.898778449515,10796.739099560626,52623.50413849183,0.0,52623.50413849183,83419.11665267486,0.0,7044.36714225455
2025-06-13,10796.739099560626,10800.0,22061.249127345855,0.0,22061.249127345855,38062.494209859775,0.0,5906.80937947145
2025-06-14,10800.0,10800.0,22289.168142596427,0.0,22289.168142596427,38855.980715031874,0.0,8999.272152336964
2025-06-15,10800.0,10800.0,52106.70856543681,0.0,52106.70856543681,82766.9193674962,0.0,8257.053805026442
2025-06-16,10800.0,10800.0,52967.309443313046,0.0,52967.309443313046,84110.1517092667,0.0,7382.404896019985
2025-06-17,10800.0,10800.0,52919.558027078165,0.0,52919.558027078165,83904.25427319927,0.0,5142.385974015268
2025-06-18,10800.0,10800.0,52903.51190512541,0.0,52903.51190512541,84046.85667656088,0.0,9546.181396607879
2025-06-19,10800.0,10800.0,53020.58391638358,0.0,53020.58391638358,83943.18093733673,0.0,11944.033626690192
2025-06-20,10800.0,10800.0,21054.952330134052,0.0,21054.952330134052,37132.60229836524,0.0,11094.427124950847
2025-06-21,10800.0,10800.0,20850.740750615092,0.0,20850.740750615092,37135.64655027001,0.0,14058.713351452896
2025-06-22,10800.0,10800.0,50195.773916126076,0.0,50195.773916126076,80411.78910392936,0.0,9352.209405467367
2025-06-23,10800.0,10800.0,50399.23871305032,0.0,50399.23871305032,80344.6146603406,0.0,9479.245179247495
2025-06-24,10800.0,10800.0,49983.837307883376,4828.996403655987,54812.833711539366,79990.85720922823,995.0843756281163,287.6628866666654
2025-06-25,10800.0,10800.0,50137.62729276383,0.0,50137.62729276383,80040.11551715306,0.0,5624.7446364184125
2025-06-26,10800.0,10800.0,50404.11169979169,0.0,50404.11169979169,80300.6550518444,0.0,8931.290670796581
2025-06-27,10800.0,10800.0,20053.497108817835,0.0,20053.497108817835,35588.74372170897,0.0,12020.781842819615
2025-06-28,10800.0,10800.0,19584.99237687253,0.0,19584.99237687253,35381.42980694698,0.0,9771.10797846621
2025-06-29,10800.0,10800.0,48329.868831708474,0.0,48329.868831708474,77812.4566669068,0.0,4736.404838830104
2025-06-30,10800.0,10800.0,48121.64908274298,0.0,48121.64908274298,77567.85305898584,0.0,3813.141045314421
2025-07-01,10800.0,10800.0,60031.72816241314,0.0,60031.72816241314,93979.87765657759,0.0,11427.778868195184
2025-07-02,10800.0,10800.0,58122.54301592562,0.0,58122.54301592562,91479.47230802789,0.0,15323.98375288654
2025-07-03,10800.0,10800.0,56993.883420833125,0.0,56993.883420833125,89623.92517592706,0.0,5876.0385996119985
2025-07-04,10800.0,10800.0,26701.54789075614,0.0,26701.54789075614,45273.506450722794,0.0,12558.432780709505
2025-07-05,10800.0,10800.0,26245.317435226192,0.0,26245.317435226192,44747.61543127078,0.0,12047.618081363315
2025-07-06,10800.0,10800.0,53925.466309159376,9713.0671965238,63638.533505683175,85495.73491291919,1411.5428170890552,3134.6647716560956
2025-07-07,10800.0,10800.0,53274.40348673081,0.0,53274.40348673081,84871.82423569873,0.0,7970.493915122598
2025-07-08,10800.0,10800.0,51889.139103459966,2466.3240533501084,54355.463156810074,82585.3511849305,353.5441590238114,3181.0487978705983
2025-07-09,10800.0,10800.0,51296.95449250423,0.0,51296.95449250423,81580.64992290475,0.0,3505.727554232799
2025-07-10,10800.0,10800.0,51472.61844736217,0.0,51472.61844736217,81665.4999446914,0.0,4863.245574314505
2025-07-11,10800.0,10800.0,25303.959293368753,384.22691149516777,25688.18620486392,43432.67686749293,99.07399507739615,6958.963178068083
2025-07-12,10800.0,10800.0,25408.902755876567,0.0,25408.902755876567,43575.13775893103,0.0,8459.8842123442
2025-07-13,10800.0,10800.0,51131.20724437664,0.0,51131.20724437664,81068.3619119226,0.0,7988.680254644323
2025-07-14,10800.0,10800.0,50995.946369662706,0.0,50995.946369662706,80694.99592987662,0.0,5246.692666725456
2025-07-15,10800.0,10800.0,49687.300153018645,0.0,49687.300153018645,78973.42882866312,0.0,2514.559205929863
2025-07-16,10800.0,10800.0,49898.47336630708,0.0,49898.47336630708,79535.3676637271,0.0,3650.908511052328
2025-07-17,10800.0,10800.0,49254.03359992261,2003.9919939641857,51258.02559388679,78382.99814394474,287.26949454761836,1881.4372220752518
2025-07-18,10800.0,10800.0,24415.925536562623,0.0,24415.925536562623,42183.240355152346,0.0,6916.1264574287225
2025-07-19,10800.0,10800.0,25174.331815578334,0.0,25174.331815578334,43071.45420797866,0.0,11977.801220886253
2025-07-20,10800.0,10800.0,48725.99959518638,0.0,48725.99959518638,77401.03907739988,0.0,1468.902174832459
2025-07-21,10800.0,10800.0,48855.9542523829,3054.648702989713,51910.60295537261,77821.9614276468,437.87968792857123,281.21884456202963
2025-07-22,10800.0,10800.0,50082.148593088954,0.0,50082.148593088954,79874.53445845968,0.0,2086.906472833616
2025-07-23,10800.0,10800.0,50320.611795271994,178.04045134474913,50498.652246616744,80056.3767608584,25.52185369047436,1713.6604609935384
2025-07-24,10800.0,10800.0,50211.998737466914,4826.7185856259075,55038.717323092824,80196.42373408003,691.9034669761909,3529.316703909452
2025-07-25,10800.0,10800.0,24592.67920018071,0.0,24592.67920018071,42236.53823178818,0.0,11766.76205443122
2025-07-26,10800.0,10800.0,24826.331308500034,0.0,24826.331308500034,42496.69867998812,0.0,10007.30715605855
2025-07-27,10800.0,10800.0,49576.617898818426,2496.439738015224,52073.05763683365,79156.43785270434,495.8825514556417,1718.0784546483458
2025-07-28,10800.0,10800.0,49974.4050488106,14602.6904888305,64577.0955376411,79698.28508753287,2201.0218565857117,118.72913714285687
2025-07-29,10800.0,10800.0,50701.140750893945,0.0,50701.140750893945,80722.8126728055,0.0,530.6538608713671
2025-07-30,10800.0,10800.0,50914.14015172094,0.0,50914.14015172094,81282.90826175833,0.0,3052.3306231563906
2025-07-31,10800.0,10800.0,50461.50843185746,0.0,50461.50843185746,80257.16102893605,0.0,1392.3184303350954
2025-08-01,10800.0,10800.0,25309.672943623234,0.0,25309.672943623234,43192.24121960414,0.0,18164.920668456238
2025-08-02,10800.0,10800.0,24621.122180350954,0.0,24621.122180350954,42044.51080274051,0.0,17248.071568622814
2025-08-03,10800.0,10800.0,51070.669982297986,0.0,51070.669982297986,80883.61939513232,0.0,14642.916052333958
2025-08-04,10800.0,10800.0,49536.01020897887,0.0,49536.01020897887,79014.81556440733,0.0,10105.563856291801
2025-08-05,10800.0,10800.0,47686.37969118825,0.0,47686.37969118825,76016.66681461128,0.0,7291.76636538899
2025-08-06,10800.0,10800.0,47281.77599504555,4676.304139339123,51958.080134384676,75268.83109241049,670.3417630933376,4220.160062963744
2025-08-07,10800.0,10800.0,47450.28942640213,0.0,47450.28942640213,75509.61787772557,0.0,8493.025353400346
2025-08-08,10800.0,10800.0,23724.358974058625,0.0,23724.358974058625,40901.89791332696,0.0,21132.106723871027
2025-08-09,10800.0,10800.0,23659.259069635573,0.0,23659.259069635573,40939.50119397634,0.0,18014.945505835993
2025-08-10,10800.0,10800.0,46827.63620528966,0.0,46827.63620528966,74284.37797009655,0.0,5547.621594142874
2025-08-11,10800.0,10800.0,45676.267951167516,0.0,45676.267951167516,72085.12399150059,0.0,3823.0155121592356
2025-08-12,10800.0,10800.0,46676.46082475428,1225.5388479973449,47901.999672751626,73763.31371697075,175.67930733906894,2711.5104040625674
2025-08-13,10800.0,10800.0,46564.16141030111,0.0,46564.16141030111,73737.25416569402,0.0,4103.820382538604
2025-08-14,10800.0,10800.0,46422.96056180695,7.9495474474380385,46430.910109254386,73048.1237746684,1.1395566868460492,3257.3687090733893
2025-08-15,10800.0,10800.0,23411.61693953035,145.90627136165,23557.523210892003,40702.31594893329,36.60468423523582,19529.52868891212
2025-08-16,10800.0,10800.0,23604.81767417217,0.0,23604.81767417217,40881.346400220275,0.0,19983.719605338836
2025-08-17,10800.0,10800.0,46217.31892631772,343.10583844975844,46560.42476476748,72939.37459300987,49.183749777775006,6201.327789596387
2025-08-18,10800.0,10800.0,45531.83771779128,397.4439163634708,45929.28163415475,71709.71866283509,56.97303846953423,3642.2932362360043
2025-08-19,10800.0,10800.0,45219.2783176123,0.0,45219.2783176123,71307.49620173976,0.0,3445.0945524772774
2025-08-20,10800.0,10800.0,45143.13219030638,21215.67441952847,66358.80660983485,70865.6176160391,3378.3391381615675,1.093150000000037
2025-08-21,10800.0,10800.0,46334.93779789627,41.63397601065343,46376.57177390693,73235.1418764338,5.968173166664769,3901.558707784657
2025-08-22,10800.0,10800.0,24189.602173842824,0.0,24189.602173842824,41533.71499377227,0.0,16325.240051881694
2025-08-23,10800.0,10800.0,23735.961612371324,0.0,23735.961612371324,41008.172358216725,0.0,14501.454912368674
2025-08-24,10800.0,10800.0,46319.09258964741,438.09446549287077,46757.187055140275,73224.03805369648,62.80023874611106,5765.625595188612
2025-08-25,10800.0,10800.0,45827.88847374385,13180.246093579142,59008.134567322995,72500.88692352736,1927.3377254098223,11.71807657045008
2025-08-26,10800.0,10800.0,46091.06038390738,982.6522396802657,47073.71262358765,72846.13852062174,140.86184628444175,3674.7464955198993
2025-08-27,10800.0,10800.0,45667.69280348162,4936.839196332713,50604.53199981434,72060.62371826396,707.6891049788866,893.5200715198952
2025-08-28,10800.0,10800.0,46196.21635519699,11262.434452359359,57458.650807556354,72801.97431264227,1641.265888604447,11.335575888888798
2025-08-29,10800.0,10799.999992236253,23479.56815253544,1936.2955256033927,25415.863678138834,40568.2690942787,421.89037247269073,14374.516799999998
2025-08-30,10799.999992236253,10800.0,24123.05754031639,0.0,24123.05754031639,41459.22242605299,0.0,18987.256412288487
2025-08-31,10800.0,10800.0,45561.79740410992,448.2473623280278,46010.04476643795,71563.70495993749,64.25564253555444,1156.2790949986309
2025-09-01,10800.0,10800.0,36854.49277067341,412.40494947699386,37266.8977201504,59880.16903161932,59.11768197778008,2785.8367141289323
2025-09-02,10800.0,10800.0,37406.17231704494,0.0,37406.17231704494,60484.04814103341,0.0,2470.666460766804
2025-09-03,10800.0,10800.0,37626.192284503966,4898.109236099062,42524.301520603025,60781.55285522666,702.1372184775032,2371.3999300754504
2025-09-04,10800.0,10800.0,37719.39912516212,5493.636333286827,43213.03545844895,60922.66757582689,787.5052083266667,4033.480013503435
2025-09-05,10800.0,10800.0,17204.000419175718,0.0,17204.000419175718,31934.631794562978,0.0,21111.434502210945
2025-09-06,10800.0,10800.0,17279.683429509838,0.0,17279.683429509838,32208.553143541416,0.0,20456.064865633838
