date,slot,load_kw,actual_pv_kw,forecast_pv_kw,price,grid_plan_kwh,charge_actual_kwh,discharge_actual_kwh,soc_actual_kwh,curtail_actual_kwh,emergency_kwh
2025-02-01,40,3117.3221,0.0,0.0,0.8601,0.0,0.0,519.5536833333333,7316.910751930139,0.0,0.0
2025-02-01,41,3398.49,89.6095,25.107442857142864,0.8442,0.0,0.0,551.4800833333333,6704.155103781991,0.0,0.0
2025-02-01,42,3652.75,340.5,199.86553571428573,0.8334,0.0,0.0,552.0416666666666,6090.775474152361,0.0,0.0
2025-02-01,43,3703.2843,615.936,445.27753571428565,0.8092,0.0,0.0,514.55805,5519.044307485695,0.0,0.0
2025-02-01,44,3572.3788,884.9275,712.9266428571428,0.7972,0.0,0.0,447.9085499999999,5021.368140819029,0.0,0.0
2025-02-01,45,3477.22,1140.675,984.5342857142857,0.7644,0.0,0.0,389.4241666666667,4588.67462230051,0.0,0.0
2025-02-01,46,3654.0022,1388.0797,1268.1252357142853,0.6899,0.0,0.0,377.65374999999995,4169.059344522732,0.0,0.0
2025-02-01,47,3841.4201,1674.452,1554.4282714285714,0.86,0.0,0.0,361.16134999999997,3767.7689556338437,0.0,0.0
2025-02-01,48,3803.65,2004.1125,1845.0575000000003,1.1617,0.0,0.0,299.92291666666665,3434.5212704486585,0.0,0.0
2025-02-01,49,3545.4639,2332.1065,2148.551742857143,1.1683,0.0,0.0,202.22623333333343,3209.8254556338434,0.0,0.0
2025-02-01,50,3411.349,2632.5934,2440.622621428571,1.0956,0.0,0.0,129.79260000000005,3065.6114556338434,0.0,0.0
2025-02-01,51,3445.37,2927.6625,2726.5191071428567,1.0849,0.0,0.0,86.28458333333333,2969.739696374584,0.0,0.0
2025-02-01,52,3467.1139,3251.299,3032.8216357142855,1.061,0.0,0.0,35.96915000000001,2929.773974152362,0.0,0.0
2025-02-01,53,3894.4802,3519.7566,3321.6148214285718,1.043,0.0,0.0,62.45393333333337,2860.380714893103,0.0,0.0
2025-02-01,54,4422.76,3731.7,3580.2628571428572,1.036,0.0,0.0,115.17666666666668,2732.406640819029,0.0,0.0
2025-02-01,55,4267.5205,3992.5758,3837.2659214285713,1.0147,0.0,0.0,45.82411666666658,2681.490955633844,0.0,0.0
2025-02-01,56,4190.1702,4378.3332,4116.250528571428,0.9922,0.0,31.36050000000004,0.0,2709.715405633844,0.0,0.0
2025-02-01,57,4418.32,4788.525,4390.517321428571,0.97,0.0,61.70083333333336,0.0,2765.246155633844,0.0,0.0
2025-02-01,58,4399.2754,5029.9241,4608.761221428571,0.9422,0.0,105.10811666666666,0.0,2859.8434606338437,0.0,0.0
2025-02-01,59,4182.7342,5203.9177,4814.551492857142,0.9569,0.0,170.19725000000005,0.0,3013.020985633844,0.0,0.0
2025-02-01,60,4071.53,5364.1125,5046.266428571429,0.9977,0.0,215.4304166666666,0.0,3206.9083606338436,0.0,0.0
2025-02-01,61,4268.5932,5471.099,5300.074864285714,0.9919,0.0,200.41763333333336,0.0,3387.2842306338434,0.0,0.0
2025-02-01,62,4240.2423,5601.7634,5522.074057142858,0.9588,0.0,226.92018333333328,0.0,3591.5123956338434,0.0,0.0
2025-02-01,63,4001.96,5755.3125,5668.683392857142,0.9549,0.0,292.22541666666666,0.0,3854.5152706338436,0.0,0.0
2025-02-01,64,4072.3226,5878.849,5741.617549999999,0.9839,0.0,301.0877333333334,0.0,4125.4942306338435,0.0,0.0
2025-02-01,65,4068.783,6128.0874,5830.3048714285715,0.799,0.0,343.2174,0.0,4434.389890633844,0.0,0.0
2025-02-01,66,3917.55,6361.65,5968.474464285714,0.5025,0.0,407.3499999999999,0.0,4801.004890633843,0.0,0.0
2025-02-01,67,3946.1661,6277.0669,6104.575728571427,0.4662,0.0,388.4834666666666,0.0,5150.640010633843,0.0,0.0
2025-02-01,68,3936.6103,6308.0507,6160.464328571429,0.5007,0.0,395.24006666666673,0.0,5506.356070633843,0.0,0.0
2025-02-01,69,3927.21,6594.375,6166.035178571428,0.4827,0.0,444.52750000000003,0.0,5906.430820633843,0.0,0.0
2025-02-01,70,4153.2513,6817.8939,6225.956471428572,0.4785,0.0,444.10710000000006,0.0,6306.127210633843,0.0,0.0
2025-02-01,71,4080.8969,6770.5009,6289.736178571428,0.4662,0.0,448.2673333333332,0.0,6709.567810633843,0.0,0.0
2025-02-01,72,3840.2,6603.9375,6291.78875,0.4432,0.0,460.6229166666667,0.0,7124.128435633843,0.0,0.0
2025-02-01,73,4061.0483,6632.8992,6221.610171428571,0.4411,187.48226190596046,616.1240785726271,0.0,7678.640106349208,0.0,0.0
2025-02-01,74,3978.5628,6536.8864,6183.833421428571,0.4551,0.0,426.38726666666673,0.0,8062.388646349207,0.0,0.0
2025-02-01,75,3564.13,6314.475,6188.768214285715,0.4463,0.0,458.39083333333326,0.0,8474.940396349208,0.0,0.0
2025-02-01,76,3606.685,6312.5866,6145.2799428571425,0.4113,410.2341761904762,833.3333333333333,0.0,9224.940396349208,27.884442857142744,0.0
2025-02-01,77,3800.0122,6353.9385,6049.123514285715,0.5682,0.0,425.65438333333327,0.0,9608.029341349207,0.0,0.0
2025-02-01,78,3832.09,6313.35,5949.448571428572,0.8279,0.0,413.5433333333333,0.0,9980.218341349208,0.0,0.0
2025-02-01,79,3716.2454,6246.1375,5889.193057142857,0.8636,0.0,421.64868333333334,0.0,10359.702156349207,0.0,0.0
2025-02-01,80,3639.0264,6175.373,5771.0239,0.8416,0.0,422.7244333333331,0.0,10740.154146349207,0.0,0.0
2025-02-01,81,3642.08,6103.6875,5595.654821428571,0.8618,0.0,66.49539294532588,0.0,10800.0,343.7725237213408,0.0
2025-02-01,82,3637.91,5992.7643,5456.682385714285,0.8623,0.0,0.0,0.0,10800.0,392.4757166666667,0.0
2025-02-01,83,3749.5633,5691.8061,5289.092892857143,0.9026,0.0,0.0,0.0,10800.0,323.70713333333333,0.0
2025-02-01,84,3849.87,5251.125,5069.778928571428,0.9754,0.0,0.0,0.0,10800.0,233.54250000000002,0.0
2025-02-01,85,3676.3403,4893.7405,4844.401042857144,1.0002,0.0,0.0,0.0,10800.0,202.90003333333334,0.0
2025-02-01,86,3619.6065,4617.2194,4603.1439,0.9978,0.0,0.0,0.0,10800.0,166.26881666666668,0.0
2025-02-01,87,3664.87,4364.4,4356.759285714285,1.0271,0.0,0.0,0.0,10800.0,116.58833333333325,0.0
2025-02-01,88,3429.7385,4104.4044,4133.445928571429,1.0906,0.0,0.0,0.0,10800.0,112.44431666666674,0.0
2025-02-01,89,3327.5652,3890.1686,3892.3015714285716,0.9376,0.0,0.0,0.0,10800.0,93.76723333333325,0.0
2025-02-01,90,3473.54,3688.35,3631.766428571428,0.6694,0.0,0.0,0.0,10800.0,35.80166666666662,0.0
2025-02-01,91,3562.932,3392.3571,3385.959464285715,0.66,29.495422619047453,0.0,0.0,10800.0,1.0662726190474814,0.0
2025-02-01,92,3620.2202,3032.6158,3106.8357857142855,0.7217,85.56406904761911,0.0,12.36999761904758,10786.25555820106,0.0,0.0
2025-02-01,93,3651.93,2703.825,2796.761964285714,0.7308,142.52800595238097,0.0,15.489494047619019,10769.04500925926,0.0,0.0
2025-02-01,94,3580.7319,2481.7698,2509.5250071428572,0.7534,178.53448214285714,0.0,4.625867857142794,10763.905156084656,0.0,0.0
2025-02-01,95,3420.6657,2255.8374,2219.7708214285713,0.7823,200.14914642857144,6.0110964285713635,0.0,10769.315142870371,0.0,0.0
2025-02-01,96,3292.5,1973.5875,1915.5441071428568,0.8055,229.49264880952387,9.673898809523848,0.0,10778.021651798943,0.0,0.0
2025-02-01,97,3324.4944,1687.0443,1614.3457642857143,0.8271,285.0247726190476,12.116422619047626,0.0,10788.926432156086,0.0,0.0
2025-02-01,98,3354.2164,1442.6491,1315.9105285714286,0.8519,339.7176452380952,12.303964271015705,0.0,10800.0,8.819130967079584,0.0
2025-02-01,99,3378.64,1214.175,1021.7878571428572,0.8791,392.8086904761904,0.0,0.0,10800.0,32.06452380952385,0.0
2025-02-01,100,3481.7178,933.1142,737.5454142857143,0.9024,457.36206428571427,0.0,0.0,10800.0,32.59479761904754,0.0
2025-02-01,101,3196.9081,640.2688,459.4415642857143,0.9163,456.2444226190476,0.0,0.0,10800.0,30.137872619047698,0.0
2025-02-01,102,2680.68,358.2375,207.18607142857144,0.9264,412.2489880952381,0.0,0.0,10800.0,25.175238095238115,0.0
2025-02-01,103,2601.2611,95.3846,26.83001428571429,0.9462,429.0718476190476,0.0,0.0,10800.0,11.425764285714251,0.0
2025-02-01,104,2638.6848,0.0,0.0,0.9742,439.7808,0.0,-0.0,10800.0,0.0,0.0
2025-02-01,105,2616.82,0.0,0.0,0.9862,436.1365362305366,0.0,0.00013043613004507713,10799.999855070966,0.0,0.0
2025-02-01,106,2675.971,4.1367,0.0,0.976,445.99516666666665,0.0001610322599137564,0.0,10800.0,0.6892889677401084,0.0
2025-02-01,107,2639.3558,0.0,0.0,1.0742,0.0,0.0,439.89263333333326,10311.230407407407,0.0,0.0
2025-02-01,108,2570.82,0.0,0.0,1.2313,0.0,0.0,428.47,9835.152629629629,0.0,0.0
2025-02-01,109,2725.1073,0.297,0.0,1.2561,0.0,0.0,454.13505,9330.55812962963,0.0,0.0
2025-02-01,110,2833.5919,0.0,0.0,1.2447,0.0,0.0,472.26531666666665,8805.818888888889,0.0,0.0
2025-02-01,111,2725.01,0.0,0.0,1.2545,0.0,0.0,454.16833333333335,8301.187407407408,0.0,0.0
2025-02-01,112,2510.2571,0.0213,0.0,1.2522,0.0,0.0,418.3726333333333,7836.328925925926,0.0,0.0
2025-02-01,113,2484.4934,0.0,0.0,1.2881,0.0,0.0,414.0822333333333,7376.237555555556,0.0,0.0
2025-02-01,114,2592.83,0.0,0.0,1.3466,0.0,0.0,432.1383333333333,6896.083851851853,0.0,0.0
2025-02-01,115,2544.0862,0.0015,0.0,1.3523,0.0,0.0,424.01411666666667,6424.9570555555565,0.0,0.0
2025-02-01,116,2654.4748,0.0,0.0,1.3445,0.0,0.0,442.41246666666666,5933.387648148149,0.0,0.0
2025-02-01,117,2902.48,0.0,0.0,1.3483,0.0,0.0,483.74666666666667,5395.891351851853,0.0,0.0
2025-02-01,118,2887.1068,0.0,0.0,1.349,0.0,0.0,481.18446666666665,4861.241944444446,0.0,0.0
2025-02-01,119,2668.5956,0.0,0.0,1.3473,0.0,0.0,444.76593333333335,4367.057574074075,0.0,0.0
2025-02-01,120,2508.57,0.0,0.0,1.3482,0.0,0.0,418.095,3902.507574074075,0.0,0.0
2025-02-01,121,2620.4431,0.0,0.0,1.3513,0.0,0.0,436.7405166666666,3417.240333333334,0.0,0.0
2025-02-01,122,2716.1871,0.0,0.0,1.34,0.0,0.0,452.69785,2914.242722222223,0.0,0.0
2025-02-01,123,2699.81,0.0,0.0,1.3489,0.0,0.0,449.9683333333333,2414.2779074074083,0.0,0.0
2025-02-01,124,2730.4002,0.0,0.0,1.3952,0.0,0.0,455.06669999999997,1908.6482407407416,0.0,0.0
2025-02-01,125,2724.0742,0.0,0.0,1.2226,0.0,0.0,454.01236666666665,1404.1900555555565,0.0,0.0
2025-02-01,126,2756.43,0.0,0.0,0.9332,459.405,0.0,0.0,1404.1900555555565,0.0,0.0
2025-02-01,127,2984.5246,0.0,0.0,0.9068,497.4207666666667,0.0,0.0,1404.1900555555565,0.0,0.0
2025-02-01,128,3019.6988,0.0,0.0,0.9371,503.28313333333335,0.0,0.0,1404.1900555555565,0.0,0.0
2025-02-01,129,2865.34,0.0,0.0,0.9371,477.5566666666667,0.0,0.0,1404.1900555555565,0.0,0.0
2025-02-01,130,2874.8157,0.0,0.0,0.9871,295.41833043612894,0.0,183.717619563871,1200.0593671512554,0.0,0.0
2025-02-01,131,2701.2246,0.0,0.0,0.7764,450.2041,0.0,-0.0,1200.0593671512554,0.0,0.0
2025-02-01,132,2352.51,0.0,0.0,0.4209,1225.4183333333333,833.3333333333333,0.0,1950.0593671512554,0.0,0.0
2025-02-01,133,2230.6189,0.0,0.0,0.3859,1205.10315,833.3333333333333,0.0,2700.059367151255,0.0,0.0
2025-02-01,134,2181.4693,0.0,0.0,0.4368,363.57821666666666,0.0,0.0,2700.059367151255,0.0,0.0
2025-02-01,135,2154.94,0.0,0.0,0.4198,1192.4899999999998,833.3333333333333,0.0,3450.059367151255,0.0,0.0
2025-02-01,136,2292.3043,0.0,0.0,0.4186,1215.38405,833.3333333333333,0.0,4200.059367151255,0.0,0.0
2025-02-01,137,2503.0105,0.0,0.0,0.4241,417.16841666666664,0.0,0.0,4200.059367151255,0.0,0.0
2025-02-01,138,2590.78,0.0,0.0,0.4237,1265.1299999999999,833.3333333333333,0.0,4950.059367151255,0.0,0.0
2025-02-01,139,2438.7897,0.0,0.0,0.4248,406.46494999999993,0.0,0.0,4950.059367151255,0.0,0.0
2025-02-01,140,2405.7592,0.0,0.0,0.424,734.6451656484594,333.68529898179276,0.0,5250.376136234869,0.0,0.0
2025-02-01,141,2459.67,0.0,0.0,0.422,1243.2783333333332,833.3333333333333,0.0,6000.376136234869,0.0,0.0
2025-02-01,142,2323.4202,0.0,0.0,0.424,387.2367,0.0,0.0,6000.376136234869,0.0,0.0
2025-02-01,143,2728.2609,0.0,0.0,0.4271,454.71015,0.0,0.0,6000.376136234869,0.0,0.0
2025-02-01,144,3484.94,0.0,0.0,0.4276,580.8233333333333,0.0,0.0,6000.376136234869,0.0,0.0
2025-02-02,1,3591.9843,0.0,0.0,0.4248,1431.9973833333333,833.3333333333333,0.0,6750.376136234869,0.0,0.0
2025-02-02,2,3490.4069,0.0,0.0,0.4245,1415.0678166666667,833.3333333333333,0.0,7500.376136234869,0.0,0.0
2025-02-02,3,3507.56,0.0,0.0,0.4269,1417.9266666666665,833.3333333333333,0.0,8250.376136234869,0.0,0.0
2025-02-02,4,3516.6172,0.0,0.0,0.4272,1419.4361999999999,833.3333333333333,0.0,9000.376136234869,0.0,0.0
2025-02-02,5,3523.1812,0.0,0.0,0.4271,1420.5302,833.3333333333333,0.0,9750.376136234869,0.0,0.0
2025-02-02,6,3576.44,0.0,0.0,0.4285,596.0733333333333,0.0,0.0,9750.376136234869,0.0,0.0
2025-02-02,7,3672.3289,0.0,0.0,0.4311,612.0548166666666,0.0,0.0,9750.376136234869,0.0,0.0
2025-02-02,8,3589.9458,0.0,0.0,0.4302,598.3243,0.0,0.0,9750.376136234869,0.0,0.0
2025-02-02,9,3433.4,0.0,0.0,0.4279,905.1487367487678,332.91540341543447,0.0,10049.99999930876,0.0,0.0
2025-02-02,10,3549.9164,0.0,0.0,0.4312,591.6527333333333,0.0,0.0,10049.99999930876,0.0,0.0
2025-02-02,11,3745.7742,0.0,0.0,0.4333,624.2956999999999,0.0,0.0,10049.99999930876,0.0,0.0
2025-02-02,12,3771.99,0.0,0.0,0.4311,628.665,0.0,0.0,10049.99999930876,0.0,0.0
2025-02-02,13,3594.4447,0.0,0.0,0.4293,599.0741166666667,0.0,0.0,10049.99999930876,0.0,0.0
2025-02-02,14,3671.1635,0.0,0.0,0.4324,611.8605833333334,0.0,0.0,10049.99999930876,0.0,0.0
2025-02-02,15,3882.83,0.0,0.0,0.4367,647.1383333333333,0.0,0.0,10049.99999930876,0.0,0.0
2025-02-02,16,3711.2114,0.0,0.0,0.4348,618.5352333333333,0.0,0.0,10049.99999930876,0.0,0.0
2025-02-02,17,3797.0551,0.0,0.0,0.4335,632.8425166666666,0.0,0.0,10049.99999930876,0.0,0.0
2025-02-02,18,4096.45,0.0,0.0,0.4357,682.7416666666666,0.0,0.0,10049.99999930876,0.0,0.0
2025-02-02,19,3901.7476,0.0,0.0,0.4374,650.2912666666666,0.0,0.0,10049.99999930876,0.0,0.0
2025-02-02,20,3751.7022,0.0,0.0,0.4371,625.2837,0.0,0.0,10049.99999930876,0.0,0.0
2025-02-02,21,3892.96,0.0,0.0,0.4356,648.8266666666666,0.0,0.0,10049.99999930876,0.0,0.0
2025-02-02,22,4003.4218,0.0,0.0,0.4353,667.2369666666666,0.0,0.0,10049.99999930876,0.0,0.0
2025-02-02,23,3951.333,0.0,0.0,0.436,658.5554999999999,0.0,0.0,10049.99999930876,0.0,0.0
2025-02-02,24,3825.93,0.0,0.0,0.4378,637.655,0.0,0.0,10049.99999930876,0.0,0.0
2025-02-02,25,3819.9275,0.0,0.0,0.4401,636.6545833333332,0.0,0.0,10049.99999930876,0.0,0.0
2025-02-02,26,3875.44,0.0,0.0,0.4389,645.9066666666666,0.0,0.0,10049.99999930876,0.0,0.0
2025-02-02,27,3917.79,0.0,0.0,0.4364,652.9649999999999,0.0,0.0,10049.99999930876,0.0,0.0
2025-02-02,28,3937.5329,0.0,0.0,0.4393,656.2554833333334,0.0,0.0,10049.99999930876,0.0,0.0
2025-02-02,29,3992.324,0.0014,0.0,0.4422,665.3873333333333,0.0002333333333126575,0.0,10050.00020930876,0.0,0.0
2025-02-02,30,4086.2,0.0,0.0,0.4395,681.0333333333333,0.0,0.0,10050.00020930876,0.0,0.0
2025-02-02,31,4146.1246,0.0,0.0,0.4333,691.0207666666666,0.0,0.0,10050.00020930876,0.0,0.0
2025-02-02,32,4075.3387,0.0189,0.0,0.4439,679.2231166666666,0.003150000000005093,0.0,10050.00304430876,0.0,0.0
2025-02-02,33,3887.68,0.0,0.0,0.4301,647.9466674347113,7.680447533340087e-07,0.0,10050.003045,0.0,0.0
2025-02-02,34,3800.9682,0.0,0.0,0.3713,1466.8280333333332,833.3299500000005,0.0,10800.0,0.0033833333327493165,0.0
2025-02-02,35,4342.6923,0.2639,0.0,0.5708,723.7820499999999,0.0,0.0,10800.0,0.04398333333335813,0.0
2025-02-02,36,5133.2,0.0,0.0,0.9099,488.249451428571,0.0,367.2838819047623,10391.906797883597,0.0,0.0
2025-02-02,37,5203.4971,0.0,0.0,0.9368,33.916183333333265,0.0,833.3333333333333,9465.980871957672,0.0,0.0
2025-02-02,38,5131.6891,3.6762,0.0,0.8758,855.2815166666666,0.612700000000018,0.0,9466.532301957672,0.0,0.0
2025-02-02,39,5241.01,0.0,0.0,0.8759,873.5016666666667,0.0,0.0,9466.532301957672,0.0,0.0
2025-02-02,40,5256.0742,0.0,0.0,0.8601,876.0123666666666,0.0,0.0,9466.532301957672,0.0,0.0
2025-02-02,41,5123.0993,114.5793,39.20791000000027,0.8442,847.3152316666666,12.56189833333326,0.0,9477.838010457672,0.0,0.0
2025-02-02,42,4993.59,386.0625,223.6710671428574,0.8334,794.9864888095237,27.06523880952375,0.0,9502.196725386244,0.0,0.0
2025-02-02,43,5070.2148,657.2329,472.08536714285736,0.8092,766.3549054761903,30.857922142857092,0.0,9529.968855314815,0.0,0.0
2025-02-02,44,5192.5144,940.4696,737.8879385714287,0.7972,742.4377435714284,33.763610238095225,0.0,9560.3561045291,0.0,0.0
2025-02-02,45,5177.86,1238.4,1005.023745714286,0.7644,695.472709047619,38.896042380952395,0.0,9595.362542671957,0.0,0.0
2025-02-02,46,5107.2798,1513.0005,1282.5929814285714,0.6899,1470.7811364285712,833.3333333333333,0.0,10345.362542671957,38.401253095238076,0.0
2025-02-02,47,5778.338,1766.4526,1568.9365814285716,0.86,701.5669030952379,32.91933642857134,0.0,10374.989945457672,0.0,0.0
2025-02-02,48,6861.82,1994.925,1864.081781428572,1.1617,0.0,0.0,811.1491666666666,9473.71309360582,0.0,0.0
2025-02-02,49,7139.7466,2202.7585,2167.481431428572,1.1683,0.0,0.0,822.83135,8559.456038050264,0.0,0.0
2025-02-02,50,7041.3312,2488.076,2458.9696385714287,1.0956,0.0,0.0,758.8758666666665,7716.260630642857,0.0,0.0
2025-02-02,51,7005.21,2849.8125,2745.524638571428,1.0849,0.0,0.0,692.5662499999999,6946.742575087302,0.0,0.0
2025-02-02,52,7028.9548,3188.1898,3051.582974285714,1.061,0.0,0.0,640.1274999999999,6235.489797309524,0.0,0.0
2025-02-02,53,7017.2375,3500.7317,3344.4451814285717,1.043,0.0,0.0,586.0843,5584.285019531746,0.0,0.0
2025-02-02,54,6958.18,3830.9625,3609.35321,1.036,0.0,0.0,521.2029166666667,5005.170667679894,0.0,0.0
2025-02-02,55,6935.0691,4206.0361,3867.2405528571435,1.0147,0.0,0.0,454.83883333333324,4499.794186198413,0.0,0.0
2025-02-02,56,6996.679,4513.9776,4148.998438571429,0.9922,0.0,0.0,413.78356666666656,4040.0346676798945,0.0,0.0
2025-02-02,57,7027.62,4781.925,4430.844281428573,0.97,0.0,0.0,374.2825000000001,3624.16522323545,0.0,0.0
2025-02-02,58,6860.5787,5126.7424,4657.5487814285725,0.9422,0.0,0.0,288.9727166666667,3303.0844269391537,0.0,0.0
2025-02-02,59,6729.1115,5340.6791,4873.644681428572,0.9569,0.0,0.0,231.40539999999993,3045.9673158280425,0.0,0.0
2025-02-02,60,6761.89,5427.7125,5111.196067142859,0.9977,0.0,0.0,222.3629166666666,2798.897408420635,0.0,0.0
2025-02-02,61,6859.4615,5594.9043,5357.943995714286,0.9919,0.0,0.0,210.75953333333342,2564.720149161376,0.0,0.0
2025-02-02,62,6845.7405,5693.5408,5576.497474285715,0.9588,0.0,0.0,192.0332833333332,2351.3498343465612,0.0,0.0
2025-02-02,63,6724.95,5734.5,5724.200531428572,0.9549,0.0,0.0,165.07499999999982,2167.9331676798947,0.0,0.0
2025-02-02,64,6674.3697,5914.7178,5792.099731428572,0.9839,0.0,0.0,126.60864999999981,2027.256889902117,0.0,0.0
2025-02-02,65,6765.9436,6167.1421,5897.882245714288,0.799,144.67689238095195,44.876642380952035,0.0,2067.645868044974,0.0,0.0
2025-02-02,66,6843.27,6330.4875,6059.643388571429,0.5025,963.9377685714285,833.3333333333333,0.0,2817.645868044974,45.1406852380951,0.0
2025-02-02,67,6688.1647,6325.0392,6178.923745714286,0.4662,918.2068257142856,833.3333333333333,0.0,3567.645868044974,24.352575714285877,0.0
2025-02-02,68,6621.1787,6476.9104,6219.293881428572,0.5007,900.3141364285714,833.3333333333333,0.0,4317.645868044974,42.93608642857134,0.0
2025-02-02,69,6792.25,6705.825,6235.598745714286,0.4827,926.1085423809521,833.3333333333333,0.0,5067.645868044974,78.3710423809523,0.0
2025-02-02,70,6965.5774,6635.3033,6314.901952857143,0.4785,941.779241190476,833.3333333333333,0.0,5817.645868044974,53.40022452380913,0.0
2025-02-02,71,6630.8407,6706.5447,6378.495410000001,0.4662,875.3908816666664,833.3333333333333,0.0,6567.645868044974,54.67488166666658,0.0
2025-02-02,72,6087.62,6888.0375,6365.761245714285,0.4432,786.9764590476191,833.3333333333333,0.0,7317.645868044974,87.04604238095249,0.0
2025-02-02,73,6175.5508,6695.3712,6293.013888571429,0.4411,813.7561519047619,833.3333333333333,0.0,8067.645868044974,67.05955190476175,0.0
2025-02-02,74,6411.0816,6542.4476,6239.374981428572,0.4551,861.951103095238,833.3333333333333,0.0,8817.645868044974,50.51210309523822,0.0
2025-02-02,75,6361.38,6598.6125,6218.86838857143,0.4463,857.0852685714283,833.3333333333333,0.0,9567.645868044974,63.290685238094966,0.0
